external_id,rating,content,text_indobert,text_indobert_slang,initial_sentiment,final_sentiment,true_label,predicted_label,prob_negative,prob_neutral,prob_positive,confidence
eda9448c-a1ab-417b-bbe3-d7aa448231ce,5,Bagus banget kalo mau main beberes sering dengerin ini tpi syng nya di tablet ku apk ini udh ga tersedia. .,Bagus banget kalo mau main beberes sering dengerin ini tpi syng nya di tablet ku apk ini udh ga tersedia. .,Bagus banget kalau ingin main beberes sering mendengar ini tapi syng nya di tablet ku aplikasi ini sudah tidak tersedia. .,Positive,Positive,Positive,Neutral,0.23720185,0.5702259,0.19257219,0.5702259
952bcd3c-1eed-4142-8426-ad4fa2c3883a,2,"knp ya saya lagi dengerin lguny tiba2 berenti sendiri tanpa saya pencet,tolong dong d perbaiki aplikasiny","knp ya saya lagi dengerin lguny tiba2 berenti sendiri tanpa saya pencet,tolong dong d perbaiki aplikasiny","kenapa ya saya lagi mendengar lguny tiba-tiba berenti sendiri tanpa saya klik,tolong dong d perbaiki aplikasiny",Negative,Negative,Negative,Neutral,0.29731748,0.6596876,0.042995058,0.6596876
dabbb020-c0ec-4441-b896-9565bd1b70ec,2,gabisa share ke ig story :(,gabisa share ke ig story :(,tidak bisa bagikan ke instagram cerita :(,Negative,Negative,Negative,Neutral,0.12649563,0.8636673,0.009837073,0.8636673
c2a82813-5866-417a-ab27-3381e37e71c6,2,Putar secara shuffle bikin gua streeSz,Putar secara shuffle bikin gua streeSz,Putar secara acak bikin gua streeSz,Negative,Negative,Negative,Neutral,0.088232435,0.9023492,0.009418372,0.9023492
4bfd89c9-d2a8-4510-a243-80efa03f1b8c,2,Aplikasi ini bagus untuk mendengar kan lagu tapi iklan nya banyak banget setiap denger lagu pasti iklan nya 1-2 iklan iklan nya lama 4-5 menit,Aplikasi ini bagus untuk mendengar kan lagu tapi iklan nya banyak banget setiap denger lagu pasti iklan nya 1-2 iklan iklan nya lama 4-5 menit,Aplikasi ini bagus untuk mendengar kan lagu tetapi iklan nya banyak banget setiap mendengar lagu pasti iklan nya 1-2 iklan iklan nya lama 4-5 menit,Negative,Negative,Negative,Neutral,0.15415022,0.66716117,0.17868868,0.66716117
34e592da-be85-4b12-851d-c24d629bcc70,3,👌,👌,👌,Neutral,Neutral,Neutral,Positive,0.15136659,0.41677466,0.4318587,0.4318587
9d4dc243-1d6a-4cc0-89de-a4b149a99d77,3,Lebih kren lgi klau lagu yg telah d putar dpat trsimpan sndiri dan dpat dimainkan ketika lagi tidak punya kuota data,Lebih kren lgi klau lagu yg telah d putar dpat trsimpan sndiri dan dpat dimainkan ketika lagi tidak punya kuota data,Lebih keren lagi klau lagu yang telah d putar dapat trsimpan sndiri dan dapat dimainkan ketika lagi tidak punya kuota data,Neutral,Neutral,Neutral,Positive,0.016180664,0.02090135,0.9629179,0.9629179
7e9309c2-c70f-4eeb-ac3a-f7201131696a,2,tidak ada lagu where we are,tidak ada lagu where we are,tidak ada lagu where we are,Negative,Negative,Negative,Neutral,0.13296962,0.8163219,0.05070842,0.8163219
16e68276-5895-4829-ac25-4087dd1733a1,5,"bohong klo ada yang bilang aplikasi ini ngk bagus ,,,klo Lo ngk mau iklan ya ubah ke premium,,akun ada ingat sandi ,,,play list andalan tetap ada ,,,,terbaik","bohong klo ada yang bilang aplikasi ini ngk bagus ,,,klo Lo ngk mau iklan ya ubah ke premium,,akun ada ingat sandi ,,,play list andalan tetap ada ,,,,terbaik","bohong kalau ada yang berkata aplikasi ini tidak bagus ,,,kalau kamu tidak ingin iklan ya ubah ke premium,,akun ada ingat sandi ,,,play list andalan tetap ada ,,,,terbaik",Positive,Positive,Positive,Negative,0.4889037,0.046489943,0.4646064,0.4889037
afc4775e-182b-4a99-9faa-0613c997ecce,3,Lumayan bagus..,Lumayan bagus..,cukup baik..,Neutral,Positive,Positive,Neutral,0.028723195,0.83593833,0.13533841,0.83593833
6e0c9a9f-eede-412a-8304-94415b6a870e,3,"jujur aja bagus sih fitur²nya dll tapi buat yg blm kerja atau pelajar yg blm punya uang ini apk kikir banget anjir, sorry to say","jujur aja bagus sih fitur2nya dll tapi buat yg blm kerja atau pelajar yg blm punya uang ini apk kikir banget anjir, sorry to say","jujur saja bagus sih fitur2nya dan lain-lain tetapi buat yang belum kerja atau pelajar yang belum punya uang ini aplikasi kikir banget wow, maaf to say",Neutral,Positive,Positive,Negative,0.9379738,0.02397468,0.03805157,0.9379738
7ead12e7-98b7-4558-a3f5-547024644399,2,"spotify sekarang bagus karna di tambahin fitur,tapi gw lebih suka spotify yang dlu karna dlu itu gratis ga bayar,sekarang apa' bayar itu yg bikin gw ga suka sama apk ini.","spotify sekarang bagus karna di tambahin fitur,tapi gw lebih suka spotify yang dlu karna dlu itu gratis ga bayar,sekarang apa' bayar itu yg bikin gw ga suka sama apk ini.","spotify sekarang bagus karena di tambahin fitur,tetapi saya lebih suka spotify yang dulu karena dulu itu gratis tidak membayar,sekarang apa' membayar itu yang bikin saya tidak suka sama aplikasi ini.",Negative,Negative,Negative,Positive,0.19865315,0.014365338,0.78698146,0.78698146
835f0451-7649-4197-8959-1c1d02165b36,1,masak dengerin musik ada Bates pilih lagu nya oot ooot,masak dengerin musik ada Bates pilih lagu nya oot ooot,masak mendengar musik ada Bates pilih lagu nya oot ooot,Negative,Negative,Negative,Positive,0.19101301,0.1778916,0.63109535,0.63109535
d88761e1-a72e-4197-aef2-30d8cd7319cf,1,Iklannya kelamaan jir,Iklannya kelamaan jir,Iklannya kelamaan jir,Negative,Negative,Negative,Neutral,0.0873934,0.85880685,0.053799752,0.85880685
034f9b2b-8c82-4cde-815f-2193e8c68994,4,"seru bgt, iklannya ih apalah nyebelin bgt smpe 4? satu vidio satu iklan bahkan 3 bahkan 4 hfttttt","seru bgt, iklannya ih apalah nyebelin bgt smpe 4? satu vidio satu iklan bahkan 3 bahkan 4 hfttttt","menyenangkan banget, iklannya ih apalah menyebalkan banget sampai 4? satu vidio satu iklan bahkan 3 bahkan 4 hfttttt",Positive,Positive,Positive,Negative,0.8634649,0.01563424,0.120900966,0.8634649
386a12cf-e885-4a61-ac90-4e7f685c7e2a,1,"pengalaman saya setelah 1 bulan di aplikasi ini yakni fitur yang tidak bebas atau terbatas yang anehnya kenapa harus berlangganan untuk membuka fitur² itu, kesannya aplikasi atau development terkesan ""PELIT"" dan""MENGAMBIL KEUNTUNGAN BERLEBIHAN "" tapi ada hal bagus dari aplikasi ini seperti pemutaran di latar belakang itu aja plus nya sisanya harus berlangganan jadi ""NOTE UNTUK DEV JANGAN PELIT FITUR DAN JANGAN IKLAN TERUS YANG LAMA DAN TERLALU BANYAK(bisa 2 hingga 5 kali)"" untuk dev tolongdengar","pengalaman saya setelah 1 bulan di aplikasi ini yakni fitur yang tidak bebas atau terbatas yang anehnya kenapa harus berlangganan untuk membuka fitur2 itu, kesannya aplikasi atau development terkesan ""PELIT"" dan""MENGAMBIL KEUNTUNGAN BERLEBIHAN "" tapi ada hal bagus dari aplikasi ini seperti pemutaran di latar belakang itu aja plus nya sisanya harus berlangganan jadi ""NOTE UNTUK DEV JANGAN PELIT FITUR DAN JANGAN IKLAN TERUS YANG LAMA DAN TERLALU BANYAK(bisa 2 hingga 5 kali)"" untuk dev tolongdengar","pengalaman saya setelah 1 bulan di aplikasi ini yakni fitur yang tidak bebas atau terbatas yang anehnya kenapa harus berlangganan untuk membuka fitur-fitur itu, kesannya aplikasi atau development terkesan ""PELIT"" dan""MENGAMBIL KEUNTUNGAN BERLEBIHAN "" tetapi ada hal bagus dari aplikasi ini seperti pemutaran di latar belakang itu saja dan nya sisanya harus berlangganan jadi ""NOTE UNTUK DEV JANGAN PELIT FITUR DAN JANGAN IKLAN terus-menerus YANG LAMA DAN TERLALU BANYAK(bisa 2 sampai 5 kali)"" untuk dev tolongdengar",Negative,Negative,Negative,Positive,0.10511262,0.050962098,0.8439253,0.8439253
4b1c2885-de36-44fb-bbf3-b4c9f0f0aa69,3,Good,Good,bagus,Neutral,Neutral,Neutral,Positive,0.03597731,0.2068282,0.7571945,0.7571945
8d9dfa4f-f8e5-4ffa-b804-79c0d653c50f,3,"klau gratis seumur hidup, gpp ada iklan nya, buat versi kyk yotube, dengan mendengarkan sebuah lagu, jadi seperti radio kan","klau gratis seumur hidup, gpp ada iklan nya, buat versi kyk yotube, dengan mendengarkan sebuah lagu, jadi seperti radio kan","klau gratis seumur hidup, gpp ada iklan nya, buat versi seperti yotube, dengan mendengarkan sebuah lagu, jadi seperti radio kan",Neutral,Negative,Negative,Positive,0.33470827,0.022579191,0.64271253,0.64271253
369989dc-7fb3-4f5a-b29b-b4602a8876cf,3,"sebenernya gk masalah sihh tentang premium atau apa soalnya jga pernah premium sekali, tpi ini udh premium 5 des tahun lalu dan berakhir harus nya 5 maret, tpi knp skrg udh gk bisa ya premium nya? malah pake yg gratis lagi. Tolong dongg ini blm 3 bulan tpi udh mati aja masa premium nya","sebenernya gk masalah sihh tentang premium atau apa soalnya jga pernah premium sekali, tpi ini udh premium 5 des tahun lalu dan berakhir harus nya 5 maret, tpi knp skrg udh gk bisa ya premium nya? malah pake yg gratis lagi. Tolong dongg ini blm 3 bulan tpi udh mati aja masa premium nya","sebenernya tidak masalah sih tentang premium atau apa karena jga pernah premium sekali, tapi ini sudah premium 5 des tahun lalu dan berakhir harus nya 5 maret, tapi kenapa sekarang sudah tidak bisa ya premium nya? malahan memakai yang gratis lagi. Tolong dong ini belum 3 bulan tapi sudah mati saja masa premium nya",Neutral,Neutral,Neutral,Negative,0.7386571,0.21361414,0.0477288,0.7386571
3b134e5c-8a08-4efe-bd27-d6444b6b8482,1,kenapa semua lagu tidak ada liriknya??!!,kenapa semua lagu tidak ada liriknya??!!,kenapa semua lagu tidak ada liriknya??!!,Negative,Negative,Negative,Neutral,0.29725087,0.6022142,0.10053488,0.6022142
f44432c3-d24f-4363-8748-52fac99ed261,3,Mantull,Mantull,Mantull,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677466,0.43185872,0.43185872
9c755394-8381-4002-a747-86908c57c8dc,3,Suara pecah,Suara pecah,suara buruk,Neutral,Neutral,Neutral,Negative,0.8848976,0.06352883,0.05157357,0.8848976
73e603b1-911d-4b3e-acb9-1d28d80b5251,3,Lumayan bagus,Lumayan bagus,cukup baik,Neutral,Positive,Positive,Neutral,0.042659562,0.7907734,0.16656703,0.7907734
296a11a5-a00a-4169-832f-44bf37f1842d,2,Playlist ngaco,Playlist ngaco,Playlist ngaco,Negative,Negative,Negative,Neutral,0.049388655,0.9432463,0.007365019,0.9432463
020ccd51-1179-43b9-9eb6-1696e7926691,4,"spotify jangan ngelunjak ya, iklannya 3 bzir","spotify jangan ngelunjak ya, iklannya 3 bzir","spotify jangan ngelunjak ya, iklannya 3 bzir",Positive,Positive,Positive,Neutral,0.25991276,0.72401583,0.016071431,0.72401583
53d75b68-23c0-4401-bb07-e2af173ea747,4,Lo asik bang,Lo asik bang,kamu menyenangkan abang,Positive,Positive,Positive,Neutral,0.15915303,0.5143564,0.32649058,0.5143564
fea85169-a9dc-4ec8-baa1-f2805dc976a0,4,sering mati sendiri music nya pas di pake main game,sering mati sendiri music nya pas di pake main game,sering mati sendiri musik nya pas di memakai main game,Positive,Positive,Positive,Negative,0.80480784,0.09889997,0.096292205,0.80480784
3efd67b8-5ae6-4a31-aee1-2630f7fb7878,2,mnding indah ke apk sebelah ahhhhh,mnding indah ke apk sebelah ahhhhh,mnding indah ke aplikasi sebelah ahhhhh,Negative,Negative,Negative,Positive,0.17526716,0.1162794,0.7084534,0.7084534
8a34a365-f327-4beb-a0da-8fcf65534f69,3,"The ads, too many","The ads, too many","The iklan, juga many",Neutral,Neutral,Neutral,Negative,0.94806176,0.0015196715,0.05041864,0.94806176
cf172ab5-f5ee-45f6-a714-12f1874b1085,4,knpa gk bisa lgu mama muda,knpa gk bisa lgu mama muda,knpa tidak bisa lagu mama muda,Positive,Positive,Positive,Negative,0.4915149,0.4015621,0.10692304,0.4915149
44bbd3bb-50eb-4a78-a864-964c5602c2e8,2,ashiaap,ashiaap,ashiaap,Negative,Negative,Negative,Positive,0.07879714,0.091621876,0.82958096,0.82958096
579f2062-7d4c-491c-a0da-7335218ff257,2,"Rekomen dong min,, aplikasi ini harus pake internet ngak?","Rekomen dong min,, aplikasi ini harus pake internet ngak?","Rekomen dong min,, aplikasi ini harus memakai internet tidak?",Negative,Negative,Negative,Neutral,0.04433951,0.9385726,0.017087828,0.9385726
03e8fece-2f38-4c75-88c3-c0032e7b17b2,2,👎,👎,👎,Negative,Negative,Negative,Positive,0.15136658,0.41677466,0.43185872,0.43185872
65ceeb3c-a6a0-449a-8e76-434791a9d1fa,3,Muakusik,Muakusik,Muakusik,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677466,0.43185872,0.43185872
f1ab80c4-ccf7-44aa-8a07-2315be2786f7,3,Lirik nya gaada Cok!!!!!!!!!!!!,Lirik nya gaada Cok!!!!!!!!!!!!,Lirik nya tidak ada Cok!!!!!!!!!!!!,Neutral,Neutral,Neutral,Negative,0.53209203,0.42034823,0.047559734,0.53209203
abd9bdd7-ac7d-402f-8faf-d7cada8d8405,4,"Apk nya baguus, lagu nya juga lengkap! Tapi, ada beberapa lagu yang tiba tiba lirik nya ga bisa memuat (ga ada lirinya), padahal sebelumnya ada. Padahal jaringan nya oke oke aja, saya udah coba ikutin saran dari google, katanya playlist kebanyakan, saya udah hapus semua playlist saya, tapi masih aja gabisa muncul liriknya. tolong di perbaiki yaa, terimakasih !! <3","Apk nya baguus, lagu nya juga lengkap! Tapi, ada beberapa lagu yang tiba tiba lirik nya ga bisa memuat (ga ada lirinya), padahal sebelumnya ada. Padahal jaringan nya oke oke aja, saya udah coba ikutin saran dari google, katanya playlist kebanyakan, saya udah hapus semua playlist saya, tapi masih aja gabisa muncul liriknya. tolong di perbaiki yaa, terimakasih !! <3","aplikasi nya bagus, lagu nya juga lengkap! tetapi, ada beberapa lagu yang tiba tiba lirik nya tidak bisa memuat (tidak ada lirinya), padahal sebelumnya ada. Padahal jaringan nya oke oke saja, saya sudah mencoba ikutin saran dari google, katanya playlist kebanyakan, saya sudah hapus semua playlist saya, tetapi masih saja tidak bisa muncul liriknya. tolong di perbaiki ya, terimakasih !! <3",Positive,Positive,Positive,Neutral,0.0797994,0.73230284,0.18789777,0.73230284
6de88d30-3676-423a-88c2-7f91e948c6cc,3,Bagus aku jadi terhibur mksih buat aplikasi ini,Bagus aku jadi terhibur mksih buat aplikasi ini,Bagus saya jadi terhibur mksih buat aplikasi ini,Neutral,Positive,Positive,Neutral,0.0190357,0.91056556,0.07039869,0.91056556
cb8cff45-10f0-4801-a12a-399236112f31,1,Kenapa kalo aku buka apk nya gabisa ada tulisan offline padahal data banyak WiFi juga lancar tapi kenapa gabisa😡😡😡,Kenapa kalo aku buka apk nya gabisa ada tulisan offline padahal data banyak WiFi juga lancar tapi kenapa gabisa😡😡😡,Kenapa kalau saya buka aplikasi nya tidak bisa ada tulisan offline padahal data banyak WiFi juga lancar tetapi kenapa tidak bisa😡😡😡,Negative,Negative,Negative,Neutral,0.2737681,0.6092778,0.11695411,0.6092778
7b285522-b696-46c1-9523-78031409a182,3,Punya saya kenapa gabisa masuk mode online yak,Punya saya kenapa gabisa masuk mode online yak,Punya saya kenapa tidak bisa masuk mode online ya,Neutral,Neutral,Neutral,Negative,0.6032233,0.27969983,0.11707687,0.6032233
1d1e3245-564a-40ab-947f-c331d2c989e3,4,"Saya udh berlangganan tapi tetepga bisa peremium, ini nge lah? Soalnya transfer saya sudah ke sedot tapi belum permium, tolong tanggapan nya dari pihak spotify.","Saya udh berlangganan tapi tetepga bisa peremium, ini nge lah? Soalnya transfer saya sudah ke sedot tapi belum permium, tolong tanggapan nya dari pihak spotify.","Saya sudah berlangganan tetapi tetepga bisa peremium, ini nge lah? karena transfer saya sudah ke sedot tetapi belum permium, tolong tanggapan nya dari pihak spotify.",Positive,Positive,Positive,Neutral,0.320912,0.620403,0.05868496,0.620403
2710248b-b6ae-42e2-b0a8-f635eecc63c2,3,ok,ok,oke,Neutral,Neutral,Neutral,Positive,0.060550846,0.4689475,0.47050166,0.47050166
764b202a-84f4-44f9-8b40-9d64d191b45b,2,"Wrappednya jlek (tampilannya, transisinya, akuratnya & gk selengkap taun lalu yg ada genre teratas)","Wrappednya jlek (tampilannya, transisinya, akuratnya & gk selengkap taun lalu yg ada genre teratas)","Wrappednya jelek (tampilannya, transisinya, akuratnya & tidak selengkap taun lalu yang ada genre teratas)",Negative,Negative,Negative,Neutral,0.12380092,0.84852594,0.027673159,0.84852594
beb53383-ce59-4c4f-8ed3-87823c627594,2,Kjku,Kjku,Kjku,Negative,Negative,Negative,Positive,0.15136658,0.41677466,0.43185872,0.43185872
c71c4e52-aa75-41b6-af4a-33e2d5f0c6b4,2,Tolong ya kenapa saat saya memainkan lagu tiba tiba ia berhenti di detik 13 padahal jaringan saya baik baik saja tolong untuk segera diperbaiki terimakasih,Tolong ya kenapa saat saya memainkan lagu tiba tiba ia berhenti di detik 13 padahal jaringan saya baik baik saja tolong untuk segera diperbaiki terimakasih,Tolong ya kenapa saat saya memainkan lagu tiba tiba ia berhenti di detik 13 padahal jaringan saya baik baik saja tolong untuk segera diperbaiki terimakasih,Negative,Negative,Negative,Neutral,0.3245475,0.611634,0.0638185,0.611634
e63cc493-8d7d-49f4-a7ae-67f2ec038814,1,males gue ama lo,males gue ama lo,malas saya ama kamu,Negative,Negative,Negative,Neutral,0.4108046,0.52583295,0.06336245,0.52583295
5ffca80f-3042-4983-b164-d7df3f4044a0,2,ini bagus tapi ada iklannya dan harus cari lagu sendiri ga random gitu lagu nya dan sekarang udah ga bisa lihat lirik,ini bagus tapi ada iklannya dan harus cari lagu sendiri ga random gitu lagu nya dan sekarang udah ga bisa lihat lirik,ini bagus tetapi ada iklannya dan harus mencari lagu sendiri tidak acak gitu lagu nya dan sekarang sudah tidak bisa melihat lirik,Negative,Negative,Negative,Positive,0.30645388,0.30832598,0.38522008,0.38522008
e2b039e5-de7d-4282-a146-501a0543aaaa,4,bagus sebenarnya hanya banyak lagu yang di cari tidak dapat ditemukan dalam Spotify,bagus sebenarnya hanya banyak lagu yang di cari tidak dapat ditemukan dalam Spotify,bagus sebenarnya hanya banyak lagu yang di mencari tidak dapat ditemukan dalam Spotify,Positive,Positive,Positive,Negative,0.39434832,0.23006761,0.37558407,0.39434832
7bff7f62-1b3d-4ff3-bb21-f164d8bca2bf,2,"ini aplikasi t ada SM sp layar jadi klo mw denger lagu harus buka play store dlu jadi bikin buang"" waktu jadi gw agak pmls ba buka play store","ini aplikasi t ada SM sp layar jadi klo mw denger lagu harus buka play store dlu jadi bikin buang"" waktu jadi gw agak pmls ba buka play store","ini aplikasi t ada sama spotify layar jadi kalau ingin mendengar lagu harus buka google play store dulu jadi bikin buang"" waktu jadi saya agak pmls ba buka google play store",Negative,Negative,Negative,Positive,0.28833276,0.12860383,0.5830634,0.5830634
08afef1a-dc4a-4c54-b47d-9edfe7cf6ed7,3,seru aja,seru aja,menyenangkan saja,Neutral,Neutral,Neutral,Positive,0.04415303,0.37709543,0.57875156,0.57875156
29012c4d-b910-42ab-b391-3ccd549db25b,4,Kesempurnaan hanya milik tuhan,Kesempurnaan hanya milik tuhan,Kesempurnaan hanya milik tuhan,Positive,Positive,Positive,Neutral,0.08336074,0.7967453,0.119894,0.7967453
2a6cb8d5-92ec-4aa8-9356-32e847ef3b51,3,"Sekarang aja lirik bayar gimana sih cuma lirik doang loh padahal , jadinya ngga enak kalau mau nyanyi terus ga hafal lirik jadinya ngga nyaman gimana sih ga jelas dasar","Sekarang aja lirik bayar gimana sih cuma lirik doang loh padahal , jadinya ngga enak kalau mau nyanyi terus ga hafal lirik jadinya ngga nyaman gimana sih ga jelas dasar","Sekarang saja lirik membayar bagaimana cuma lirik saja lho padahal , sehingga tidak enak kalau ingin nyanyi terus-menerus tidak hafal lirik sehingga tidak nyaman bagaimana tidak jelas dasar",Neutral,Neutral,Neutral,Negative,0.8969986,0.0784532,0.02454812,0.8969986
a9eed7e1-f7d2-41e0-9c36-abf36b629ae7,2,Kenapa tidak bisa saat pembayaran utk Premium? Sudah bbrapa kali dicoba tapi hanya muncul Coba Lagi..sudah bbrapa hari begitu..mohon petunjuk & perbaikannya 🙏 Setelah baca beberapa review trnyata bnyk yg bermasalah sama dgn saya stelah aplikasinya diupdate. Mohon segera diperbaiki agar semua pelanggan puas. Karena saya sudah menggunakan Spotify ini sudah sangat lama dan baru sekarang kecewa 🙏🙏,Kenapa tidak bisa saat pembayaran utk Premium? Sudah bbrapa kali dicoba tapi hanya muncul Coba Lagi..sudah bbrapa hari begitu..mohon petunjuk & perbaikannya 🙏 Setelah baca beberapa review trnyata bnyk yg bermasalah sama dgn saya stelah aplikasinya diupdate. Mohon segera diperbaiki agar semua pelanggan puas. Karena saya sudah menggunakan Spotify ini sudah sangat lama dan baru sekarang kecewa 🙏🙏,Kenapa tidak bisa saat pembayaran untuk Premium? Sudah beberapa kali dicoba tetapi hanya muncul mencoba Lagi..sudah beberapa hari begitu..mohon petunjuk & perbaikannya 🙏 Setelah baca beberapa ulasan trnyata banyak yang bermasalah sama dengan saya setelah aplikasinya diupdate. Mohon segera diperbaiki agar semua pelanggan puas. Karena saya sudah menggunakan Spotify ini sudah sangat lama dan baru sekarang kecewa 🙏🙏,Negative,Negative,Negative,Neutral,0.38520843,0.54839116,0.06640037,0.54839116
